Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
9/30/2016,88796,70776,LA,Baton Rouge,Iberville,Saint Gabriel,10549,205000,0.011346818,0.053984576,0.117775354,0.029110904,,2007-08,2007-Q3,215100,-0.046954905,
9/30/2016,97200,93271,CA,Visalia,Tulare,Three Rivers,10550,269200,0.017769376,0.053208138,0.106452939,0.030634822,-0.036341133,2005-12,2005-Q4,411300,-0.34548991,2004-08
9/30/2016,99652,98240,WA,Bellingham,Whatcom,Custer,10551,367300,0.004649891,0.02198108,0.082841981,0.040755271,0.007309714,2008-02,2008-Q1,369700,-0.00649175,2007-08
9/30/2016,62738,12775,NY,,Sullivan,Rock Hill,10552,183000,-0.002724796,-0.017185822,0.08348135,-0.004952871,-0.033839039,2006-02,2006-Q1,261400,-0.299923489,2004-02
9/30/2016,62641,12529,NY,Hudson,Columbia,Hillsdale,10553,239300,0.006731174,0.004617968,0.04726477,0.010609481,-0.006684434,2007-12,2007-Q4,266800,-0.103073463,2005-04
9/30/2016,64381,15944,PA,Pittsburgh,Westmoreland,St Clair Township,10554,111200,-0.000898473,-0.006255585,-0.000898473,0.031557801,0.018692905,2015-06,2015-Q2,116300,-0.043852107,2015-04
9/30/2016,87245,66615,KS,Topeka,Shawnee,Topeka,10555,158200,-0.004405286,-0.002522068,0.015404365,0.013281898,,2009-07,2009-Q3,182600,-0.133625411,
9/30/2016,66796,21140,MD,Baltimore,Anne Arundel,Riva,10556,427500,0.008016977,0.024197413,0.016646849,0.016816148,-0.017336619,2006-11,2006-Q4,510600,-0.162749706,2004-12
9/30/2016,74548,37902,TN,Knoxville,Knox,Knoxville,10557,264500,0.005703422,0.031993757,0.027982899,0.030325364,0.020936479,2016-09,2016-Q3,264500,0,2016-09
9/30/2016,58303,1235,MA,Pittsfield,Berkshire,Hinsdale,10558,204800,0.004906771,0.014866204,-0.00243546,0.002657779,-0.001693111,2006-07,2006-Q3,209700,-0.023366714,2006-05
9/30/2016,58398,1518,MA,Worcester,Worcester,Fiskdale,10559,286500,0.003151261,0.001398113,0.034669556,0.023327776,-0.014006093,2005-12,2005-Q4,335300,-0.145541306,2004-05
9/30/2016,65436,18346,PA,East Stroudsburg,Monroe,Coolbaugh,10560,98200,0.00408998,0.023983316,0.009249743,-0.024206992,-0.049002672,2007-01,2007-Q1,165000,-0.404848485,2003-03
9/30/2016,88987,71260,LA,Monroe,Union,Marion,10561,97600,-0.00509684,-0.050583658,0.074889868,,,2016-06,2016-Q2,102800,-0.050583658,2016-05
9/30/2016,81537,54013,WI,Minneapolis-St Paul,Saint Croix,Glenwood City,10562,179100,0.014156285,0.04614486,0.127833753,0.04634156,,2016-09,2016-Q3,179100,0,2016-09
9/30/2016,66913,21561,MD,,Garrett,Swanton,10563,227400,0.004416961,0.016994633,0.007978723,-0.002010682,-0.024594044,2008-03,2008-Q1,340000,-0.331176471,2004-01
9/30/2016,98322,95627,CA,Sacramento,Yolo,Esparto,10564,266400,0.020689655,0.017570665,-0.005970149,0.090178527,-0.039543042,2006-07,2006-Q3,408500,-0.347858017,2004-05
9/30/2016,69250,27233,NC,,Guilford,Climax,10565,132300,0.003793627,0.009923664,0.035211268,0.018353551,0.005370715,2016-09,2016-Q3,132300,0,2016-09
9/30/2016,68007,24137,VA,Roanoke,Franklin,Penhook,10566,304000,0.015025042,0.023224504,0.04467354,0.005551809,-0.02510296,2007-04,2007-Q2,408400,-0.255631734,2004-05
9/30/2016,76720,43522,OH,Toledo,Wood,Grand Rapids,10567,151000,0.014103425,0.042097999,0.094202899,0.030719402,0.003855339,2016-09,2016-Q3,151000,0,2016-09
9/30/2016,66971,21673,MD,Easton,Talbot,Trappe,10568,258200,0.007413188,0.003888025,0.102947458,0.031416852,,2010-08,2010-Q3,264100,-0.022340023,
9/30/2016,74200,37144,TN,,Lincoln,Petersburg,10569,106700,-0.004664179,0.000938086,0.106846473,0.046770189,0.027308026,2016-07,2016-Q3,107400,-0.006517691,2016-07
9/30/2016,76690,43450,OH,Toledo,Wood,Pemberville,10570,138200,0.013939839,0.039879609,0.063076923,0.008611723,-0.004171833,2006-05,2006-Q2,147200,-0.061141304,2005-09
9/30/2016,81494,53933,WI,Beaver Dam,Dodge,Fox Lake,10571,160400,0.008170962,0.021005729,0.018412698,0.012823041,,2010-08,2010-Q3,162600,-0.013530135,
9/30/2016,78644,47523,IN,,Spencer,Dale,10572,91900,-0.004333694,-0.015005359,0.0110011,0.019355821,0.00298645,2005-09,2005-Q3,102100,-0.099902057,2004-08
9/30/2016,77457,45130,OH,Cincinnati,Brown,Hamersville,10573,112600,-0.000887311,-0.005300353,0.043558851,0.090543783,-0.00331358,2016-01,2016-Q1,120300,-0.06400665,2015-11
9/30/2016,60808,7803,NJ,New York,Morris,Mine Hill,10574,265200,0.001510574,0.012600229,0.035532995,0.008191483,-0.02691778,2006-07,2006-Q3,348800,-0.239678899,2003-11
9/30/2016,63142,13476,NY,Utica,Oneida,Town of Vernon,10575,122800,0.005733006,0.021630616,0.026755853,0.013387791,0.008351601,2016-09,2016-Q3,122800,0,2016-09
9/30/2016,72069,32568,FL,Pensacola,Escambia,Mc David,10576,116200,0.004321521,0.002588438,0.080930233,0.034445046,,2009-08,2009-Q3,130700,-0.110941086,
9/30/2016,95015,85631,AZ,Phoenix,Pinal,San Manuel,10577,66700,0.019877676,0.070626003,0.016768293,0.00455946,-0.039398927,2008-04,2008-Q2,101900,-0.345436703,2004-05
9/30/2016,76738,43542,OH,Toledo,Lucas,Monclova,10578,239500,-0.000417362,-0.001251043,0.041757286,0.04005447,0.002712259,2006-02,2006-Q1,242000,-0.010330579,2005-11
9/30/2016,74132,37049,TN,Nashville,Robertson,Cross Plains,10579,162400,0.016270338,0.039027511,0.131707317,0.046964501,0.028261119,2016-09,2016-Q3,162400,0,2016-09
9/30/2016,99250,97396,OR,Portland,Yamhill,Willamina,10580,140900,0.007868383,0.023238925,0.058602554,0.040017116,0.006469961,2016-09,2016-Q3,140900,0,2016-09
9/30/2016,90894,75424,TX,Dallas-Fort Worth,Collin,Blue Ridge,10581,206300,0.008308895,0.067805383,0.288569644,0.111692281,0.046940893,2016-09,2016-Q3,206300,0,2016-09
9/30/2016,77626,45369,OH,Springfield,Clark,South Vienna,10582,140900,0,-0.00070922,0.025473071,0.018595078,-0.000212668,2006-12,2006-Q4,143400,-0.017433752,2006-09
9/30/2016,59987,5735,VT,Rutland,Rutland,Castleton,10583,162200,0.004334365,0.020125786,0.101154107,0.008472573,-0.036683217,2006-03,2006-Q1,249500,-0.3498998,
9/30/2016,63132,13461,NY,Utica,Oneida,Sherrill,10584,117900,0.001699235,0.005972696,-0.039119804,-0.003192269,0.000681086,2014-04,2014-Q2,130700,-0.0979342,2008-09
9/30/2016,64099,15445,PA,Pittsburgh,Fayette,Hopwood,10585,112800,0.002666667,-0.00265252,0.018050542,0.053556582,0.031526428,2014-11,2014-Q4,116000,-0.027586207,2013-12
9/30/2016,78520,47283,IN,Greensburg,Decatur,Westport,10586,88700,-0.002249719,-0.029540481,-0.097660224,0.003647236,-0.00078577,2005-09,2005-Q3,105100,-0.156041865,2004-09
9/30/2016,78808,47874,IN,,Parke,Rosedale,10587,72700,-0.001373626,0.009722222,0.019635344,-0.004879604,-0.010262702,2005-01,2005-Q1,89200,-0.184977578,2004-01
9/30/2016,73937,36560,AL,Mobile,Mobile,Mount Vernon,10588,61600,0.008183306,0.013157895,0.037037037,-0.022433469,-0.029727838,2008-10,2008-Q4,86700,-0.289504037,2005-04
9/30/2016,60120,6063,CT,Torrington,Litchfield,Barkhamsted,10589,229100,-0.0004363,-0.002612103,0.018222222,-0.006841173,-0.016437776,2006-12,2006-Q4,280000,-0.181785714,2004-01
9/30/2016,62760,12809,NY,Glens Falls,Washington,Town of Argyle,10590,155700,0.010382868,0.013012362,0.06207367,0.020757213,0.012803319,2016-09,2016-Q3,155700,0,2016-09
9/30/2016,64238,15679,PA,Pittsburgh,Westmoreland,South Huntingdon Township,10591,130600,0.002302379,0.00927357,0.063517915,0.027561124,0.021185693,2016-09,2016-Q3,130600,0,2016-09
9/30/2016,75106,39040,MS,Jackson,Yazoo,Bentonia,10592,107300,0.007511737,-0.00371402,0.057142857,-0.003686736,,2011-11,2011-Q4,116000,-0.075,
9/30/2016,70347,29168,SC,Sumter,Sumter,Wedgefield,10593,83600,0.02200489,0.091383812,0.197707736,0.001441621,,2016-09,2016-Q3,83600,0,2016-09
9/30/2016,97119,93066,CA,Ventura,Ventura,Somis,10594,1037700,0.008552823,0.034183775,0.109720885,0.053750094,-0.004429054,2006-11,2006-Q4,1101000,-0.057493188,2005-11
9/30/2016,70186,28742,NC,Asheville,Henderson,Horse Shoe,10595,234000,0.006451613,0.023174464,0.063153112,0.036288393,0.010976446,2016-09,2016-Q3,234000,0,2016-09
9/30/2016,61114,8560,NJ,Trenton,Mercer,Hopewell Township,10596,349900,-0.000856653,-0.009062589,-0.040844298,-0.003562633,-0.023051157,2006-05,2006-Q2,454100,-0.229464876,2003-06
9/30/2016,86308,64061,MO,Warrensburg,Johnson,Kingsville,10597,200600,0.00450676,0.040996367,0.107064018,,,2016-09,2016-Q3,200600,0,2016-09
9/30/2016,81539,54015,WI,Minneapolis-St Paul,Saint Croix,Hammond,10598,213600,0.005649718,0.021032505,0.09146653,0.061352417,0.01960872,2016-09,2016-Q3,213600,0,2016-09
9/30/2016,74344,37375,TN,Tullahoma,Franklin,Sewanee,10599,236000,-0.004639393,-0.011311269,-0.053728949,0.038584775,,2015-09,2015-Q3,249400,-0.053728949,2015-07
9/30/2016,64865,17034,PA,Harrisburg,Dauphin,Highspire,10600,91800,0.002183406,0.003278689,-0.026511135,-0.004513402,-0.008320778,2007-03,2007-Q1,104100,-0.11815562,2005-10
9/30/2016,67793,23690,VA,Virginia Beach,York,Yorktown,10601,235700,0.001274427,0.005117271,0.029707296,0.01314616,0.000595924,2007-07,2007-Q3,240400,-0.019550749,2007-01
9/30/2016,93397,80447,CO,,Grand,Grand Lake,10602,295400,0.009569378,0.026050712,0.156164384,0.045480337,,2016-09,2016-Q3,295400,0,2016-09
9/30/2016,63042,13308,NY,Utica,Oneida,Vienna,10603,111400,0.009057971,0.015496809,0.058935361,0.033015986,0.029990137,2016-09,2016-Q3,111400,0,2016-09
9/30/2016,63101,13411,NY,,Chenango,Town of New Berlin,10604,77900,0.002574003,-0.007643312,0.003865979,-0.000768444,0.010894953,2011-06,2011-Q2,80300,-0.02988792,2011-04
9/30/2016,74121,37035,TN,Nashville,Cheatham,Chapmansboro,10605,144700,0.006958942,0.019014085,0.051598837,0.031857598,,2016-09,2016-Q3,144700,0,2016-09
9/30/2016,78151,46510,IN,Warsaw,Kosciusko,Claypool,10606,101400,-0.000985222,0,0.13549832,0.031344212,0.009119729,2016-07,2016-Q3,101800,-0.003929273,2016-06
9/30/2016,72003,32443,FL,,Jackson,Greenwood,10607,83600,0.012106538,0.048933501,0.142076503,0.00934742,,2009-08,2009-Q3,91800,-0.089324619,
9/30/2016,63681,14719,NY,Olean,Cattaraugus,New Albion,10608,69800,0.00143472,0.00143472,-0.007112376,-0.002276631,0.007616137,2016-01,2016-Q1,72100,-0.031900139,2015-06
9/30/2016,60683,7460,NJ,New York,Sussex,Hardyston,10609,225000,0.006711409,0.013057181,0.043599258,0.00487036,-0.029420731,2006-04,2006-Q2,306700,-0.266384089,2003-07
9/30/2016,99942,98648,WA,Portland,Skamania,Stevenson,10610,259600,-0.008403361,0.001929757,0.101867572,0.057061038,-0.00592693,2007-06,2007-Q2,346900,-0.251657538,2006-08
9/30/2016,68122,24380,VA,Blacksburg,Floyd,Willis,10611,127900,-0.021423106,-0.094833687,-0.071843251,0.069978722,0.01630524,2016-01,2016-Q1,147000,-0.129931973,2015-08
9/30/2016,70300,29080,SC,Sumter,Sumter,Lynchburg,10612,82300,0.027465668,0.075816993,0.017305315,-0.00072745,,2015-03,2015-Q1,86800,-0.051843318,2015-02
9/30/2016,60149,6093,CT,Hartford,Hartford,Suffield,10613,278100,0.008339376,0.027716186,-0.002152853,0.002244448,-0.009805727,2007-08,2007-Q3,313900,-0.11404906,2004-10
9/30/2016,79050,48191,MI,Ann Arbor,Washtenaw,Augusta Township,10614,189000,0.010695187,0.049416991,0.089965398,0.055746292,-0.014444321,2006-09,2006-Q3,218600,-0.135407136,2002-05
9/30/2016,74312,37338,TN,Dayton,Rhea,Graysville,10615,122200,0.014107884,0.028619529,0.173871278,0.040081804,0.047404623,2016-09,2016-Q3,122200,0,2016-09
9/30/2016,88889,71060,LA,Shreveport,Caddo,Mooringsport,10616,88700,0.003393665,0.006810443,0.053444181,0.029766999,,2016-04,2016-Q2,88800,-0.001126126,2016-04
9/30/2016,81573,54129,WI,Appleton,Calumet,Hilbert,10617,135300,0.000739645,0.014242879,0.05703125,0.012582574,0.009330674,2016-09,2016-Q3,135300,0,2016-09
9/30/2016,59224,3826,NH,Boston,Rockingham,East Hampstead,10618,285300,0.005285412,0.016749822,0.085203499,0.051642299,-0.007562158,2006-05,2006-Q2,313300,-0.08937121,2004-12
9/30/2016,62380,12075,NY,Hudson,Columbia,Town of Ghent,10619,217500,0.013041453,0.024976437,0.016830295,0.010727588,-0.008088028,2007-11,2007-Q4,264400,-0.177382753,2004-11
9/30/2016,100184,99323,WA,Walla Walla,Walla Walla,Burbank,10620,245900,0.006549325,0.021603656,0.101702509,0.042813572,0.015040234,2016-09,2016-Q3,245900,0,2016-09
9/30/2016,81220,53108,WI,Racine,Racine,Caledonia,10621,197500,0.003556911,0.021727884,0.079234973,0.017376686,-0.016055758,2007-10,2007-Q4,249100,-0.207145725,2005-09
9/30/2016,65676,18972,PA,Philadelphia,Bucks,Bridgeton Township,10622,326200,0.006169031,0.002766677,0.002150538,0.022048764,-0.004252005,2008-06,2008-Q2,358800,-0.090858417,2005-09
9/30/2016,75503,40057,KY,Louisville/Jefferson County,Henry,Pleasureville,10623,137700,-0.005057803,0.002913328,0.121335505,0.07082627,,2016-08,2016-Q3,138400,-0.005057803,2016-08
9/30/2016,65110,17562,PA,Lancaster,Lancaster,Paradise Township,10624,209900,0.005268199,0.011078998,0.006714628,0.010215221,0.001537457,2007-10,2007-Q4,216100,-0.028690421,2007-01
9/30/2016,90957,75496,TX,Dallas-Fort Worth,Hunt,Wolfe City,10625,65100,-0.007621951,0.00462963,0.192307692,0.055892882,0.030726854,2009-06,2009-Q2,67600,-0.036982249,2009-03
9/30/2016,95244,87008,NM,Albuquerque,Bernalillo,Cedar Crest,10626,261600,0.004608295,0.013953488,0.028301887,0.005913889,-0.005811382,2009-05,2009-Q2,287900,-0.091351164,2006-05
9/30/2016,86001,63341,MO,St. Louis,Saint Charles,Augusta,10627,372200,0.007852694,0.028745163,0.072622478,0.041448311,0.004940899,2007-03,2007-Q1,372600,-0.001073537,2007-03
9/30/2016,88348,69145,NE,,Kimball,Kimball,10628,79100,-0.018610422,-0.06168446,0.22826087,0.046567362,0.028365575,2016-06,2016-Q2,84300,-0.06168446,2016-05
9/30/2016,58402,1522,MA,Worcester,Worcester,Holden,10629,274300,0.004393995,0.021221147,0.059482426,0.031674138,-0.008219579,2006-04,2006-Q2,304900,-0.100360774,2004-10
9/30/2016,67020,21756,MD,Hagerstown,Washington,Keedysville,10630,254200,0.001181568,-0.000786164,0.007930214,0.021277832,-0.02667004,2006-06,2006-Q2,338600,-0.249261666,2004-09
9/30/2016,58347,1360,MA,Greenfield Town,Franklin,Town of Northfield,10631,208600,0.00192123,-0.000957854,-0.018814675,0.012538736,-0.00380229,2007-01,2007-Q1,220500,-0.053968254,2005-12
9/30/2016,79405,48831,MI,Lansing,Clinton,Elsie,10632,99000,0.005076142,0.002024291,0.086717892,0.022445798,-0.018149571,2006-10,2006-Q4,119900,-0.174311927,2003-02
9/30/2016,66250,20158,VA,Washington,Loudoun,Hamilton,10633,503000,0.001592991,0.000198847,0.022773485,0.03075761,-0.008965083,2005-12,2005-Q4,599500,-0.160967473,2004-12
9/30/2016,64177,15563,PA,Somerset,Somerset,Quemahoning Township,10634,90200,0.002222222,-0.002212389,0.064935065,0.017022126,0.002700432,2008-02,2008-Q1,97300,-0.072970195,2007-12
9/30/2016,78415,47032,IN,Cincinnati,Dearborn,Moores Hill,10635,108000,0.007462687,-0.004608295,0.064039409,0.012491865,-0.003630159,2005-11,2005-Q4,124500,-0.13253012,2004-08
9/30/2016,64855,17023,PA,Harrisburg,Dauphin,Washington Township,10636,140200,0.004297994,0.017416546,0.043931497,0.014598193,0.006733527,2016-09,2016-Q3,140200,0,2016-09
9/30/2016,78803,47868,IN,Bloomington,Owen,Poland,10637,76800,-0.006468305,-0.020408163,0.049180328,0.035524315,-0.000519347,2005-02,2005-Q1,88900,-0.136107987,2004-02
9/30/2016,59955,5656,VT,,Lamoille,Town of Johnson,10638,179000,0.003925967,-0.001673173,0.025787966,0.021422525,0.032900116,2012-10,2012-Q4,183800,-0.026115343,2012-08
9/30/2016,62268,11796,NY,New York,Suffolk,Town of Islip,10639,318400,-0.008408595,-0.001254705,-0.062426384,-0.015862064,-0.027337802,2006-04,2006-Q2,421600,-0.244781784,2003-07
9/30/2016,67076,21849,MD,Salisbury,Wicomico,Parsonsburg,10640,147900,0.005438477,0.02,0.0875,0.016618979,-0.013072367,2007-05,2007-Q2,173500,-0.147550432,2005-08
9/30/2016,74750,38313,TN,Jackson,Madison,Beech Bluff,10641,92900,-0.007478632,-0.033298647,0.039149888,0.020345575,0.009761514,2016-05,2016-Q2,97000,-0.042268041,2016-02
9/30/2016,59976,5679,VT,Claremont,Orange,Williamstown,10642,156700,0.006422608,0.018855657,0.001277955,,,2013-02,2013-Q1,168500,-0.070029674,
9/30/2016,85879,63037,MO,St. Louis,Franklin,Gerald,10643,108300,0.00744186,-0.013661202,-0.019909502,0.006591908,,2010-11,2010-Q4,118900,-0.089150547,
9/30/2016,74484,37806,TN,Knoxville,Knox,Mascot,10644,111800,0.013599275,0.032317636,0.007207207,0.016334405,0.017492918,2014-05,2014-Q2,134800,-0.170623145,2013-05
9/30/2016,79742,49425,MI,Muskegon,Muskegon,Holton,10645,101000,0.004975124,0.016096579,0.054279749,0.049301211,-0.00387645,2006-07,2006-Q3,106000,-0.047169811,2005-10
9/30/2016,65407,18250,PA,Allentown,Carbon,Summit Hill,10646,67200,0.01510574,0.032258065,-0.013215859,-0.005560778,-0.021130956,2008-03,2008-Q1,89200,-0.246636771,2005-03
9/30/2016,81561,54113,WI,Appleton,Outagamie,Combined Locks,10647,155200,0.003880983,0.012393999,0.082287308,0.03607137,0.013592067,2016-09,2016-Q3,155200,0,2016-09
9/30/2016,82085,55073,MN,Minneapolis-St Paul,Washington,Scandia,10648,300500,0.012125295,0.035492764,0.102347762,0.052108285,0.002462305,2007-08,2007-Q3,303600,-0.010210804,2007-04
9/30/2016,62379,12074,NY,Albany,Saratoga,Town of Galway,10649,194400,0.00621118,0.023696682,0.131548312,0.018585536,0.002556148,2016-09,2016-Q3,194400,0,2016-09
9/30/2016,70939,30171,GA,Calhoun,Gordon,Fairmount,10650,142800,0.007762879,0.019271949,0.091743119,0.042987179,,2016-09,2016-Q3,142800,0,2016-09
9/30/2016,78389,46989,IN,Marion,Grant,Upland,10651,106200,0.008547009,0.010466223,0.092592593,0.020826185,0.001137022,2005-07,2005-Q3,109200,-0.027472527,2004-10
9/30/2016,91224,76066,TX,Dallas-Fort Worth,Parker,Millsap,10652,175300,0.002860412,-0.003977273,0.061780739,0.06112733,0.04170704,2016-06,2016-Q2,176000,-0.003977273,2016-06
9/30/2016,94972,85539,AZ,Payson,Gila,Miami,10653,79400,0.010178117,0.035202086,0.037908497,0.072708542,,2016-09,2016-Q3,79400,0,2016-09
9/30/2016,71398,31046,GA,Macon,Monroe,Juliette,10654,168000,-0.012925969,-0.026651217,-0.019264448,0.016632042,-0.002466215,2008-08,2008-Q3,178300,-0.057767807,2005-12
9/30/2016,70784,29940,SC,Hilton Head Island,Beaufort,Seabrook,10655,211900,-0.018527096,-0.037255793,-0.023052098,0.013764391,-0.020774899,2009-03,2009-Q1,273600,-0.225511696,2005-03
9/30/2016,90739,75163,TX,Athens,Henderson,Trinidad,10656,203000,0.003460208,0.014492754,0.059498956,-0.002832907,,2010-04,2010-Q2,211700,-0.04109589,
9/30/2016,93393,80442,CO,,Grand,Fraser,10657,281400,-0.002834869,-0.001773679,0.089430894,0.030372207,,2016-04,2016-Q2,288000,-0.022916667,2016-02
9/30/2016,63407,14081,NY,Jamestown,Chautauqua,Hanover,10658,123500,0.004065041,0.00162206,0.040438079,0.043535633,,2016-09,2016-Q3,123500,0,2016-09
9/30/2016,82179,55327,MN,Minneapolis-St Paul,Hennepin,Dayton,10659,254700,0.008313539,0.0188,0.069718606,0.05432969,-0.009778703,2007-03,2007-Q1,285300,-0.107255521,2004-09
9/30/2016,78536,47334,IN,Muncie,Delaware,Daleville,10660,103400,0.004859086,0.019723866,0.012732615,0.021207913,-0.012196404,2005-06,2005-Q2,120300,-0.140482128,2002-01
9/30/2016,88603,70450,LA,Bogalusa,Washington,Mount Hermon,10661,147600,0.028571429,0.016528926,0.179856115,0.065060138,,2016-09,2016-Q3,147600,0,2016-09
9/30/2016,70229,28790,NC,Asheville,Henderson,Zirconia,10662,197900,0.00917899,0.025920166,0.051540914,0.019255177,0.011166617,2009-05,2009-Q2,203500,-0.027518428,2009-01
9/30/2016,78667,47558,IN,Washington,Daviess,Montgomery,10663,157100,-0.003172589,-0.029647931,-0.068761114,0.027908713,0.026963409,2015-07,2015-Q3,169200,-0.071513002,2015-02
9/30/2016,62201,11719,NY,New York,Suffolk,Brookhaven,10664,347700,-0.002867795,0.028089888,0.1277976,0.010320635,-0.017751041,2006-08,2006-Q3,417600,-0.167385057,2004-07
9/30/2016,79586,49101,MI,Niles,Berrien,Baroda,10665,136600,-0.005098325,-0.001461988,0.036418816,0.040882673,-0.00209856,2008-04,2008-Q2,142900,-0.044086774,2005-12
9/30/2016,67514,23069,VA,Richmond,Hanover,Hanover,10666,228900,0.002628121,0.004828797,-0.005647263,0.02491313,0.000569715,2015-08,2015-Q3,231800,-0.012510785,2015-07
9/30/2016,99081,97111,OR,Portland,Yamhill,Carlton,10667,246300,0.017768595,0.048977853,0.13659437,0.071601727,0.017929206,2016-09,2016-Q3,246300,0,2016-09
9/30/2016,85383,62264,IL,St. Louis,Saint Clair,New Athens,10668,102500,0.003917728,-0.000974659,0.036400404,-0.004047936,-0.013312502,2008-09,2008-Q3,123200,-0.168019481,2005-09
9/30/2016,93392,80440,CO,Denver,Park,Fairplay,10669,261400,0.008098727,0.044346784,0.085097551,0.056809172,0.021167471,2016-09,2016-Q3,261400,0,2016-09
9/30/2016,67077,21850,MD,Salisbury,Wicomico,Pittsville,10670,147400,0.006830601,0.030048917,0.133846154,0.03056561,,2016-09,2016-Q3,147400,0,2016-09
9/30/2016,77355,44846,OH,Sandusky,Erie,Milan,10671,142600,0.011347518,0.012065295,0.037090909,0.024249593,-0.000280073,2005-03,2005-Q1,156600,-0.089399745,2003-01
9/30/2016,58417,1541,MA,Worcester,Worcester,Princeton,10672,330600,0.008234218,0.018798151,0.013799448,0.019955454,-0.008483297,2006-01,2006-Q1,366000,-0.096721311,2004-06
9/30/2016,63930,15148,PA,Pittsburgh,Allegheny,Wilmerding,10673,50400,0,-0.01369863,0.047817048,0.020666423,0.003025947,2008-11,2008-Q4,51900,-0.028901734,2008-07
9/30/2016,90885,75414,TX,Sherman,Grayson,Bells,10674,151500,0.000660502,0.016096579,0.18174727,0.082974762,,2016-09,2016-Q3,151500,0,2016-09
9/30/2016,90887,75416,TX,Paris,Lamar,Blossom,10675,71700,0,0.007022472,0.03314121,0.008878828,-0.009146014,2006-01,2006-Q1,81000,-0.114814815,2004-09
9/30/2016,78462,47143,IN,Louisville/Jefferson County,Clark,Memphis,10676,143800,0.007002801,0.009122807,-0.013040494,0.013010154,,2015-08,2015-Q3,147000,-0.021768707,2015-06
9/30/2016,77945,46065,IN,Frankfort,Clinton,Rossville,10677,131900,0.005335366,0.000758725,-0.029433407,0.023216406,0.006683531,2016-01,2016-Q1,139700,-0.05583393,2015-08
9/30/2016,62632,12520,NY,New York,Orange,Cornwall on Hudson,10678,250100,0.005629272,0.012140834,-0.00911252,-0.010384214,-0.035069766,2007-01,2007-Q1,359700,-0.30469836,2003-07
